Rank,Taxon,n_pairs,n_plaque,n_abscess,median_plaque,median_abscess,mean_plaque,mean_abscess,p_value,difference_in_median,difference_in_mean,Enrichment,BH_adjusted_p_value
species,Eikenella sp. HMT 011,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,2.094139631549847e-5,1.187697557656369e-10,0.24727350200082499,-1.3741886162936737e-11,2.0941277545742704e-5,Abscess,0.32920146953121876
species,Enterobacter cancerogenus,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,2.042115867742465e-4,1.187697557656369e-10,0.07142542948962954,-1.3741886162936737e-11,2.0421146800449073e-4,Abscess,0.1326472261950263
species,Enterococcus casseliflavus,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,4.1559626187150375e-6,0.043589346935158674,-1.7800165340179388e-11,-4.155875159498392e-6,Abscess,0.10585984255681391
species,Erysipelothrix tonsillarum,25,25,25,3.7090608454855704e-11,4.8966793692457115e-11,1.129108542424024e-5,1.187697557656369e-10,0.4352140532775755,-1.1876185237601411e-11,1.1290966654484474e-5,Abscess,0.5102509590150884
species,Erysipelotrichaceae G-1 bacterium HMT 905,25,25,25,7.044981505904076e-11,1.0649058608418955e-10,1.7491843329093397e-10,4.7976633462892734e-4,0.0071304167510327955,-3.6040771025148796e-11,-4.7976615971049403e-4,Abscess,0.04634770888171317
species,Fannyhessea sp. HMT 416,25,25,25,3.170241677656834e-10,4.79207637378853e-10,7.871329498092028e-10,0.006527389447280622,0.009792728891719199,-1.621834696131696e-10,-0.006527388660147672,Abscess,0.05655630289387467
species,Fastidiosipila sanguinis,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.4935181863511407e-5,0.043589346935158674,-1.7800165340179388e-11,-2.493509440429476e-5,Abscess,0.10585984255681391
species,Filifactor alocis,25,25,25,1.0567472258856114e-10,1.757880874390191e-10,2.6237764993640093e-10,0.0035495430686968885,0.013307365386794041,-7.011336485045795e-11,-0.0035495428063192385,Abscess,0.05655630289387467
species,Fretibacterium fastidiosum,25,25,25,3.5224907529520377e-10,1.012247911952451e-9,2.3368770516113072e-5,0.001565924653087327,0.002362005714419646,-6.599988366572471e-10,-0.001542555882571214,Abscess,0.02821639258847253
species,Fretibacterium sp. HMT 358,25,25,25,1.408996301180815e-10,2.343841165853588e-10,3.4983686658186794e-10,2.446366818886737e-4,0.009792728891719199,-9.348448646727729e-11,-2.446363320518071e-4,Abscess,0.05655630289387467
species,Fretibacterium sp. HMT 359,25,25,25,1.0567472258856114e-10,1.7834846281167306e-10,2.6237764993640093e-10,0.0038468177325913355,7.699877290820853e-4,-7.267374022311192e-11,-0.0038468174702136855,Abscess,0.02430961258959155
species,Fretibacterium sp. HMT 360,25,25,25,2.4657435270664265e-10,4.1614641322723713e-10,6.122145165182689e-10,0.0013227005899930982,0.0013651372044563726,-1.6957206052059448e-10,-0.0013226999777785817,Abscess,0.025680853499581678
species,Fretibacterium sp. HMT 361,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.2939596195839662e-6,0.013307365386794041,-1.7800165340179388e-11,-2.293872160367321e-6,Abscess,0.05655630289387467
species,Fretibacterium sp. HMT 362,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.3763163868724966e-5,0.013307365386794041,-1.7800165340179388e-11,-1.376307640950832e-5,Abscess,0.05655630289387467
species,Fusobacterium hwasookii,25,25,25,3.190804676797341e-9,5.061239559762255e-10,0.002696077348128804,5.762626696776123e-4,0.05963483009045978,2.6846807208211155e-9,0.0021198146784511913,Plaque,0.11611715814970583
species,Fusobacterium naviforme,25,25,25,2.700147989974124e-10,3.7274925278912505e-4,0.0042117415214720354,0.0041671059323613365,0.16176518497788714,-3.7274898277432606e-4,4.4635589110698926e-5,Abscess,0.2457051950523234
species,Fusobacterium nucleatum,25,25,25,0.0489978498960535,0.09093506081744285,0.06738212499660133,0.13247772328566185,0.014344089427169355,-0.04193721092138935,-0.06509559828906052,Abscess,0.05925315445615752
species,Fusobacterium periodonticum,25,25,25,0.0070779971537717,4.77225655827298e-10,0.009474829960331327,8.372064648078391e-4,0.0010283872597180606,0.0070779966765460445,0.008637623495523487,Plaque,0.02497260122162146
species,Fusobacterium sp. HMT 203,25,25,25,5.421382250866784e-9,8.166293747826226e-10,0.0020278216128890724,0.003512909557120607,0.38922638005384175,4.6047528760841616e-9,-0.0014850879442315345,Plaque,0.4713371506405426
species,Fusobacterium sp. HMT 204,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,7.100713534404357e-5,1.187697557656369e-10,0.16998484708770295,-1.2454456311290553e-11,7.10070165742878e-5,Abscess,0.2512819478687783
species,Fusobacterium sp. HMT 248,25,25,25,1.3969730397394323e-10,1.590752186090993e-10,0.0011497091087444172,8.272585832547533e-4,0.8295682827366371,-1.9377914635156074e-11,3.224505254896639e-4,Abscess,0.8547067155468382
species,Fusobacterium sp. HMT 370,25,25,25,7.302467476233312e-11,9.793358738491423e-11,2.5874410973513775e-6,6.866796275971079e-6,0.11239768319071032,-2.4908912622581107e-11,-4.279355178619701e-6,Abscess,0.19181380683511182
species,Gemella haemolysans,25,25,25,0.0042355889463212195,2.7686866671594917e-9,0.01058726714908364,0.010077155624613615,0.049506374398531235,0.004235586177634552,5.101115244700253e-4,Plaque,0.11611715814970583
species,Gemella morbillorum,25,25,25,0.0019714186275289706,4.966295097844723e-9,0.005034243830164638,0.0013357404085959188,6.982359291750456e-4,0.0019714136612338728,0.0036985034215687197,Plaque,0.02374002159195155
species,Gemella sanguinis,25,25,25,1.7141630652081748e-10,2.1210029147879906e-10,5.819399962492572e-4,1.5477443996074025e-4,0.4841898201149805,-4.068398495798158e-11,4.2716555628851695e-4,Abscess,0.5587778080700297
species,Gracilibacteria (GN02) G-1 bacterium HMT 871,25,25,25,8.094870967186388e-11,9.793358738491423e-11,4.793699874346725e-4,2.375395115312738e-10,0.8295682827366371,-1.6984877713050348e-11,4.7936974989516094e-4,Abscess,0.8547067155468382
species,Gracilibacteria (GN02) G-1 bacterium HMT 872,25,25,25,4.188261771256365e-10,4.242005829575982e-10,2.7065564330060985e-4,1.0559595004251626e-4,0.46754050852235185,-5.374405831961697e-12,1.6505969325809357e-4,Abscess,0.5423960755036208
species,Gracilibacteria (GN02) G-2 bacterium HMT 873,25,25,25,7.302467476233312e-11,1.0605014573939953e-10,3.6001759143330334e-5,6.473951066747693e-6,0.19651934789959508,-3.302547097706641e-11,2.952780807658264e-5,Abscess,0.28201802523253583
species,Granulicatella adiacens,25,25,25,0.005877272784409821,0.0017736803680124711,0.008779144972199764,0.00886763082050241,0.29400806311173816,0.00410359241639735,-8.848584830264614e-5,Plaque,0.38221048204525965
species,Granulicatella elegans,25,25,25,0.00228070176731736,5.196732384980326e-10,0.005379819383691053,0.0017039665767468542,0.0036614408124745223,0.0022807012476441214,0.003675852806944199,Plaque,0.03236713678227478
species,Haemophilus aegyptius,25,25,25,7.418121690971141e-11,9.793358738491423e-11,5.626440397037256e-6,2.375395115312738e-10,0.31946605111818105,-2.3752370475202822e-11,5.626202857525725e-6,Abscess,0.40692793831191937
species,Haemophilus haemolyticus,25,25,25,4.467126547516277e-9,4.1614641322723713e-10,0.006297832262085439,0.002844001069762092,0.6281556537099864,4.05098013428904e-9,0.003453831192323347,Plaque,0.6923810447376907
species,Haemophilus influenzae,25,25,25,3.522490752952038e-11,5.3245293042094776e-11,8.745921664546699e-11,8.894123908684012e-5,0.02381004514554109,-1.8020385512574398e-11,-8.894115162762348e-5,Abscess,0.08221906214319658
species,Haemophilus parainfluenzae,25,25,25,0.02169425552771327,0.0018559783016668093,0.037499791161625835,0.009154922378800168,0.00018397579608998401,0.01983827722604646,0.028344868782825668,Plaque,0.02011856296022116
species,Haemophilus paraphrohaemolyticus,25,25,25,7.825281194616073e-10,6.445563206097366e-10,8.498042060419348e-4,5.206645218842704e-4,0.7467838959725029,1.3797179885187067e-10,3.2913968415766443e-4,Plaque,0.7915551127574252
species,Haemophilus pittmaniae,25,25,25,2.023717741796597e-10,2.448339684622856e-10,9.04777639128837e-5,4.4445015119647503e-4,0.5011554794782094,-4.246219428262589e-11,-3.5397238728359135e-4,Abscess,0.5768508383577307
species,Haemophilus sp. HMT 036,25,25,25,0.0018901044705299833,7.728433388505835e-10,0.004791771314084796,0.005615591494732295,0.15384919853794518,0.0018901036976866445,-8.23820180647499e-4,Plaque,0.23693848694693997
species,Haemophilus sp. HMT 908,25,25,25,4.467126547516277e-9,4.1614641322723713e-10,0.0012943063280578884,5.749030394216268e-4,0.16176518497788714,4.05098013428904e-9,7.194032886362617e-4,Plaque,0.2457051950523234
species,Haemophilus sputorum,25,25,25,7.418121690971141e-11,9.793358738491423e-11,9.462383276504909e-5,2.375395115312738e-10,0.686504181787592,-2.3752370475202822e-11,9.462359522553756e-5,Abscess,0.7455401679364021
species,Janibacter indicus,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,1.889995646476168e-5,1.187697557656369e-10,0.16998484708770295,-1.2454456311290553e-11,1.8899837695005915e-5,Abscess,0.2512819478687783
species,Johnsonella ignava,25,25,25,3.1411963284422735e-10,4.4543420442688507e-10,1.9519151275819747e-4,0.0017055174537264949,0.06729929952386755,-1.3131457158265772e-10,-0.0015103259409682975,Abscess,0.12766648235858136
species,Kingella denitrificans,25,25,25,7.979391909230586e-4,6.681513066403276e-10,0.0034600112544695126,7.137075075396189e-4,0.14623118542852132,7.97938522771752e-4,0.0027463037469298937,Plaque,0.22838934261274355
species,Kingella oralis,25,25,25,0.0034200562866977123,3.272084243006672e-9,0.008926180913622819,0.001955141023975794,8.485353611475582e-4,0.0034200530146134694,0.0069710398896470245,Plaque,0.02497260122162146
species,Kingella sp. HMT 012,25,25,25,1.4836243381942282e-10,2.129811721683791e-10,2.701561227881047e-4,2.8732033304734874e-4,0.1251049578534359,-6.461873834895629e-11,-1.7164210259244057e-5,Abscess,0.20556279320155638
species,Kingella sp. HMT 932,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,1.8632822493262348e-6,1.187697557656369e-10,0.22596783720051722,-1.2454456311290553e-11,1.8631634795704693e-6,Abscess,0.31017945354853604
species,Klebsiella pneumoniae,25,25,25,1.408996301180815e-10,2.1210029147879906e-10,3.4983686658186794e-10,0.0035741783004568975,0.02381004514554109,-7.120066136071755e-11,-0.003574177950620031,Abscess,0.08221906214319658
species,Kocuria rhizophila,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,3.428583052366975e-5,0.043589346935158674,-1.7800165340179388e-11,-3.42857430644531e-5,Abscess,0.10585984255681391
species,Lachnoanaerobaculum orale,25,25,25,2.225436507291342e-10,3.1947175825256867e-10,4.3663054022741133e-4,2.239989804015597e-4,0.5904816173489397,-9.692810752343446e-11,2.1263155982585163e-4,Abscess,0.6590729163339175
species,Lachnoanaerobaculum saburreum,25,25,25,0.0016642731520522959,1.3363026132806557e-9,0.004016799378561318,0.002115321056445791,0.19651934789959508,0.0016642718157496826,0.0019014783221155272,Plaque,0.28201802523253583
species,Lachnoanaerobaculum sp. HMT 089,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.0877565139631897e-4,0.03135383035982697,-1.7800165340179388e-11,-1.0877556393710233e-4,Abscess,0.09557512426926566
species,Lachnoanaerobaculum umeaense,25,25,25,0.002069813180300536,5.856982234630425e-10,0.00305785053611829,7.995900308745017e-4,0.022190716370158223,0.0020698125946023126,0.0022582605052437884,Plaque,0.08106030277363582
species,Lachnospiraceae G-2 bacterium HMT 088,25,25,25,1.6189741934372776e-10,1.9586717476982846e-10,1.1909466703682365e-4,2.3331507141690957e-5,0.9570834959029937,-3.3969755426100697e-11,9.57631598951327e-5,Abscess,0.9680341079842637
species,Lachnospiraceae G-2 bacterium HMT 096,25,25,25,1.1127182536456712e-10,1.4690038107737133e-10,7.636251654850213e-5,3.5630926729691064e-10,0.6281556537099864,-3.5628555712804214e-11,7.636216023923483e-5,Abscess,0.6923810447376907
species,Lachnospiraceae G-3 bacterium HMT 100,25,25,25,8.934253095032557e-9,8.322928264544746e-10,0.002053587293380496,8.477163324665406e-4,0.3602782576952348,8.101960268578083e-9,0.0012058709609139556,Plaque,0.442341638614705
species,Lachnospiraceae G-7 bacterium HMT 163,25,25,25,7.044981505904076e-11,1.144426456076591e-10,1.7491843329093397e-10,1.9725570633447265e-4,0.0018011458336810678,-4.399283054861834e-11,-1.9725553141603937e-4,Abscess,0.025680853499581678
species,Lachnospiraceae G-8 bacterium HMT 500,25,25,25,1.408996301180815e-10,2.1210029147879906e-10,3.4983686658186794e-10,2.477352868604687e-4,0.013307365386794041,-7.120066136071755e-11,-2.4773493702360215e-4,Abscess,0.05655630289387467
species,Lacticaseibacillus casei,25,25,25,2.596342591839899e-10,4.1614641322723713e-10,1.3947657971263117e-4,0.016538972351556904,0.043589346935158674,-1.5651215404324723e-10,-0.016399495771844273,Abscess,0.10585984255681391
species,Lacticaseibacillus paracasei,25,25,25,1.0953701214349968e-10,1.5973587912628433e-10,5.412249409638696e-6,3.3487054854738725e-5,0.05963483009045978,-5.0198866982784656e-11,-2.807480544510003e-5,Abscess,0.11611715814970583
species,Lactobacillus acidophilus,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.61178523577613e-4,0.04086222382142676,-1.7800165340179388e-11,-1.6117843611839635e-4,Abscess,0.10439943889636202
species,Lactobacillus crispatus,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,1.195115893775904e-4,0.03828109212703915,-3.5600330680358776e-11,-1.195114144591571e-4,Abscess,0.10439943889636202
species,Lactobacillus gasseri,25,25,25,2.920986990493325e-10,4.755959008311282e-10,7.313161028714329e-5,0.008107624818241916,0.002820365595679961,-1.8349720178179566e-10,-0.008034493207954773,Abscess,0.02833185439296688
species,Lactobacillus ultunensis,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,0.003201608701157822,0.05963483009045978,-1.3741886162936737e-11,-0.0032016086136986053,Abscess,0.11611715814970583
species,Lancefieldella parvula,25,25,25,2.7939460794788646e-10,3.566969256233461e-10,4.812337463735998e-4,8.31644431225792e-4,0.14623118542852132,-7.730231767545966e-11,-3.504106848521922e-4,Abscess,0.22838934261274355
species,Lancefieldella rimae,25,25,25,2.833204838515236e-10,4.100754740218579e-9,2.783320722337877e-4,0.008140491876775622,0.003988882964141757,-3.817434256367055e-9,-0.007862159804541835,Abscess,0.03390550519520493
species,Lancefieldella sp. HMT 199,25,25,25,1.408996301180815e-10,2.377979504155641e-10,3.4983686658186794e-10,0.0010841691917923841,0.002820365595679961,-9.689832029748257e-11,-0.0010841688419555176,Abscess,0.02833185439296688
species,Lautropia mirabilis,25,25,25,0.023558793980175952,2.401870633556596e-8,0.04451938929926129,0.012009681839526153,0.00018397579608998401,0.023558769961469616,0.03250970745973514,Plaque,0.02011856296022116
species,Lawsonella clevelandensis,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.1634744409463286e-4,0.04086222382142676,-1.7800165340179388e-11,-1.1634735663541622e-4,Abscess,0.10439943889636202
species,Lentilactobacillus buchneri,25,25,25,7.044981505904076e-11,1.0649058608418955e-10,1.7491843329093397e-10,2.1775258142822172e-4,0.02553090234439121,-3.6040771025148796e-11,-2.1775240650978843e-4,Abscess,0.08680506797093011
species,Leptotrichia buccalis,25,25,25,0.00111002320745031,8.322928264544746e-10,0.004740498893720927,0.0012344954833456855,0.0025818996630628077,0.0011100223751574836,0.0035060034103752418,Plaque,0.02833185439296688
species,Leptotrichia hofstadii,25,25,25,6.383514621700792e-4,6.389435165051372e-10,0.002731604134439205,3.27341732072531e-4,0.043589346935158674,6.383508232265627e-4,0.0024042624023666737,Plaque,0.10585984255681391
species,Leptotrichia hongkongensis,25,25,25,0.010732421940616433,7.804178010898851e-9,0.012884828694155241,0.009253665847340647,0.21582066439530526,0.010732414136438422,0.0036311628468145944,Plaque,0.3037985148494424
species,Leptotrichia shahii,25,25,25,0.004794186129538421,2.3860917187068663e-9,0.018549303591665903,0.003196546630674905,0.049506374398531235,0.004794183743446703,0.015352756960990999,Plaque,0.11611715814970583
species,Leptotrichia sp. HMT 212,25,25,25,5.743448418235214e-9,9.110231207572059e-10,0.0027383160005617084,0.0025671189280729615,0.4195470302522532,4.832425297478009e-9,1.7119707248874688e-4,Plaque,0.4971576068940909
species,Leptotrichia sp. HMT 215,25,25,25,7.751409569859227e-4,5.324529304209477e-10,0.0025006734060181485,2.2936473836476424e-4,0.010583547137015176,7.751404245329923e-4,0.002271308667653384,Plaque,0.05655630289387467
species,Leptotrichia sp. HMT 217,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,3.0093786349935133e-5,1.187697557656369e-10,0.22596783720051722,-1.2454456311290553e-11,3.0093667580179367e-5,Abscess,0.31017945354853604
species,Leptotrichia sp. HMT 218,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,4.339496109628717e-4,6.616801272206186e-5,0.07142542948962954,-3.5600330680358776e-11,3.6778159824080983e-4,Abscess,0.1326472261950263
species,Leptotrichia sp. HMT 223,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,1.98942521593894e-4,1.187697557656369e-10,0.24727350200082499,-1.3741886162936737e-11,1.9894240282413822e-4,Abscess,0.32920146953121876
species,Leptotrichia sp. HMT 225,25,25,25,3.664729049849319e-10,3.4276755584719984e-10,0.0022585748384903333,2.3972200994877265e-4,0.30656198305521637,2.370534913773207e-11,0.0020188528285415607,Plaque,0.39389650148373734
species,Leptotrichia sp. HMT 392,25,25,25,4.188261771256365e-10,4.2596234433675826e-10,0.002338115539369159,6.038670666339444e-4,0.16176518497788714,-7.136167211121778e-12,0.0017342484727352148,Abscess,0.2457051950523234
species,Leptotrichia sp. HMT 417,25,25,25,6.899941046557725e-9,8.010985192536134e-10,0.008707774203056667,0.003702187158439843,0.40421659764097384,6.098842527304112e-9,0.005005587044616824,Plaque,0.4828749625873255
species,Leptotrichia sp. HMT 463,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,3.5437341844613576e-5,1.187697557656369e-10,0.16998484708770295,-1.2454456311290553e-11,3.5437223074857814e-5,Abscess,0.2512819478687783
species,Leptotrichia sp. HMT 498,25,25,25,0.0010237431013406578,5.324529304209477e-10,0.0030683113054566155,3.880048304942909e-4,0.014344089427169355,0.0010237425688877273,0.0026803064749623246,Plaque,0.05925315445615752
species,Leptotrichia sp. HMT 879,25,25,25,1.408996301180815e-10,2.288852912153182e-10,5.519956335614846e-4,8.67041511214893e-5,0.01143066708051777,-8.798566109723668e-11,4.6529148243999534e-4,Abscess,0.05655630289387467
species,Leptotrichia wadei,25,25,25,3.2861103643049903e-10,4.79207637378853e-10,0.0043598846038646775,0.0034100406868697204,0.6091890876160863,-1.5059660094835397e-10,9.498439169949571e-4,Abscess,0.6748410444268425
species,Ligilactobacillus salivarius,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,1.455086255492049e-4,0.05963483009045978,-1.3741886162936737e-11,-1.4550853808998823e-4,Abscess,0.11611715814970583
species,Limosilactobacillus fermentum,25,25,25,1.2142306450779583e-10,1.5973587912628433e-10,3.42833337652121e-4,3.980926121244566e-5,0.6473709883196748,-3.8312814618488505e-11,3.030240764396754e-4,Abscess,0.7065135230550526
species,Limosilactobacillus oris,25,25,25,2.4284612901559166e-10,3.1947175825256867e-10,2.284543413545441e-4,3.779674377561868e-5,0.1318652478093649,-7.662562923697701e-11,1.9065759757892542e-4,Abscess,0.21507173258944384
species,Limosilactobacillus reuteri clade 938,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,7.655251559957828e-4,0.03583990438424873,-1.7800165340179388e-11,-7.655250685365662e-4,Abscess,0.10439943889636202
species,Limosilactobacillus vaginalis,25,25,25,1.0567472258856114e-10,1.4690038107737133e-10,1.8626569574175697e-5,0.0015101930838508078,0.05963483009045978,-4.122565848881019e-11,-0.001491566514276632,Abscess,0.11611715814970583
species,Listeria monocytogenes,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,4.259635320343159e-5,0.05963483009045978,-1.3741886162936737e-11,-4.259626574421494e-5,Abscess,0.11611715814970583
species,Megasphaera micronuciformis,25,25,25,4.079966930034128e-10,1.249857566941692e-9,3.070292797901146e-4,0.0019099483427202437,0.02381004514554109,-8.418608739382792e-10,-0.0016029190629301292,Abscess,0.08221906214319658
species,Mesorhizobium japonicum,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,3.2813895091705995e-5,0.05963483009045978,-1.3741886162936737e-11,-3.281380763248935e-5,Abscess,0.11611715814970583
species,Microbacterium flavescens,25,25,25,1.4604934952466625e-10,2.1210029147879906e-10,5.069652288355044e-4,3.5152678196335427e-4,0.19651934789959508,-6.605094195413282e-11,1.5543844687215016e-4,Abscess,0.28201802523253583
species,Mitsuokella sp. HMT 131,25,25,25,7.044981505904076e-11,9.793358738491423e-11,8.376698460946023e-6,1.395696215932689e-4,0.21582066439530526,-2.7483772325873474e-11,-1.3119292313232286e-4,Abscess,0.3037985148494424
species,Mitsuokella sp. HMT 521,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,7.120053757057484e-5,6.459247073367393e-5,0.07142542948962954,-1.7800165340179388e-11,6.608066836900911e-6,Abscess,0.1326472261950263
species,Mogibacterium timidum,25,25,25,7.044981505904076e-11,1.171920582926794e-10,1.7491843329093397e-10,2.250105104283909e-4,0.013307365386794041,-4.6742243233638645e-11,-2.2501033550995761e-4,Abscess,0.05655630289387467
species,Mogibacterium vescum,25,25,25,1.2142306450779583e-10,1.4690038107737133e-10,2.972580447601513e-4,1.5407531821742308e-4,0.3602782576952348,-2.5477316569575503e-11,1.4318272654272824e-4,Abscess,0.442341638614705
species,Mycolicibacterium neoaurum,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,8.557855603997848e-5,0.05608292288228483,-1.7800165340179388e-11,-8.557846858076184e-5,Abscess,0.11611715814970583
species,Mycoplasma faucium,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,6.042144502395994e-5,0.04086222382142676,-1.7800165340179388e-11,-6.042135756474329e-5,Abscess,0.10439943889636202
species,Mycoplasma salivarium,25,25,25,1.408996301180815e-10,2.377979504155641e-10,3.4983686658186794e-10,0.0023212758632422466,0.0055813771699792705,-9.689832029748257e-11,-0.00232127551340538,Abscess,0.040442109985751436
species,Neisseria cinerea,25,25,25,3.018481089637032e-4,1.0700907768700389e-9,0.0055059038575601465,0.005069293750774212,0.16998484708770295,3.018470388729263e-4,4.3661010678593473e-4,Plaque,0.2512819478687783
species,Neisseria elongata,25,25,25,9.309104445469189e-4,3.7271705129466346e-10,0.0030695854904624668,0.0022257912297167742,0.02381004514554109,9.309100718298675e-4,8.437942607456925e-4,Plaque,0.08221906214319658
species,Neisseria flava,25,25,25,0.04387572344842236,0.0013733148372433374,0.06289854967572572,0.011200524395568337,6.32739428044683e-4,0.04250240861117902,0.051698025280157385,Plaque,0.023305902266312493
species,Neisseria flavescens,25,25,25,3.304692042614498e-10,2.861066140191477e-10,0.0034447396438467993,0.0012537537285082893,1,4.4362590242302086e-11,0.00219098591533851,Plaque,1
species,Neisseria oralis,25,25,25,1.7793581447090374e-9,4.1017220402437794e-10,0.001957820139057526,5.049275232010987e-4,0.15384919853794518,1.3691859406846595e-9,0.001452892615856427,Plaque,0.23693848694693997
species,Neisseria perflava,25,25,25,2.7961342273999157e-9,5.832758015666975e-10,0.00291134500111001,0.005507672560529776,0.37457943471589183,2.2128584258332183e-9,-0.002596327559419766,Plaque,0.45484645644072574
species,Neisseria sp. HMT 018,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,7.450697797043596e-6,1.131453429013186e-4,0.14623118542852132,-3.5600330680358776e-11,-1.05694645104275e-4,Abscess,0.22838934261274355
species,Neisseria sp. HMT 499,25,25,25,7.302467476233312e-11,9.793358738491423e-11,6.111240462233014e-4,2.375395115312738e-10,0.4512134700129799,-2.4908912622581107e-11,0.00061112380868378995,Abscess,0.524832509857203
species,Neisseria sp. HMT 523,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,3.056323419541487e-4,0.013307365386794041,-3.5600330680358776e-11,-3.056321670357154e-4,Abscess,0.05655630289387467
species,Neisseria subflava,25,25,25,5.877303567330545e-5,5.832758015666975e-10,0.003618666318228812,9.740488822578284e-4,0.05963483009045978,5.8772452397503884e-5,0.002644617435970984,Plaque,0.11611715814970583
species,Neisseria weaveri,25,25,25,1.2142306450779583e-10,1.4690038107737133e-10,2.0089789757127663e-5,3.5630926729691064e-10,0.8506035603712152,-2.5477316569575503e-11,2.0089433447860365e-5,Abscess,0.8723126999630559
species,Olsenella profusa,25,25,25,2.1134944517712225e-10,3.181504372181986e-10,5.247552998728019e-10,0.0021557957883048644,0.009055004653889823,-1.0680099204107635e-10,-0.0021557952635495644,Abscess,0.055587667458601414
species,Olsenella sp. HMT 807,25,25,25,2.1427038315102185e-10,3.7119517035573756e-10,6.833004466059155e-4,8.286106412526474e-4,0.6473709883196748,-1.5692478720471571e-10,-1.4531019464673184e-4,Abscess,0.7065135230550526
species,Olsenella uli,25,25,25,1.0567472258856114e-10,1.7834846281167306e-10,2.6237764993640093e-10,0.0011821101517691078,0.002820365595679961,-7.267374022311192e-11,-0.0011821098893914578,Abscess,0.02833185439296688
species,Oribacterium asaccharolyticum,25,25,25,2.023717741796597e-10,2.651253643484988e-10,0.0010182002895899277,4.595938423463919e-5,0.4512134700129799,-6.275359016883913e-11,9.722409053552885e-4,Abscess,0.524832509857203
species,Oribacterium parvum,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,4.309508835640473e-5,1.187697557656369e-10,0.1389052348020827,-1.2454456311290553e-11,4.309496958664897e-5,Abscess,0.22244968761782807
species,Oribacterium sinus,25,25,25,2.0941308856281824e-10,2.288852912153182e-10,5.190319167439089e-4,9.221067723382914e-5,0.7878764949099475,-1.9472202652499948e-11,4.268212395100797e-4,Abscess,0.8232657464543659
species,Oribacterium sp. HMT 078,25,25,25,2.596342591839899e-10,0.0011476939420200613,3.1640853427803876e-4,0.009165003751956514,0.0021593840822676834,-0.0011476936823858021,-0.008848595217678475,Abscess,0.0272699361246376
species,Paenibacillus glucanolyticus,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,6.328383024780265e-5,0.05963483009045978,-1.3741886162936737e-11,-6.328374278858601e-5,Abscess,0.11611715814970583
species,Paracoccus yeei,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.805206475023085e-5,0.043589346935158674,-1.7800165340179388e-11,-2.8051977291014204e-5,Abscess,0.10585984255681391
species,Parascardovia denticolens,25,25,25,7.044981505904076e-11,1.144426456076591e-10,1.7491843329093397e-10,0.004921773047582701,0.006575766114271244,-4.399283054861834e-11,-0.004921772872664268,Abscess,0.0433804272016103
species,Parvimonas micra,25,25,25,4.656576799131441e-10,3.938561985138422e-4,0.009709924145877968,0.010244384630929743,0.23645102010844776,-3.938557328561623e-4,-5.344604850517753e-4,Abscess,0.3196065776389416
species,Parvimonas sp. HMT 110,25,25,25,5.914235182763764e-9,7.133938512466924e-10,0.006476693949040628,0.007510430145143351,0.7467838959725029,5.200841331517072e-9,-0.001033736196102723,Plaque,0.7915551127574252
species,Pedobacter sp. HMT 318,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,3.9835915067670347e-4,0.05963483009045978,-1.3741886162936737e-11,-3.9835906321748684e-4,Abscess,0.11611715814970583
